userid;badgenumber;editan;id;nik;tgl;kdjamkerja;kdregu;shift;shiftke;jam_masuk;jam_masuk_min;jam_masuk_max;jam_pulang;jam_pulang_min;jam_pulang_max;keterangan;status;kdhari_masuk;kdhari_pulang;jam_masuk_absen;jam_pulang_absen
;;;1132303;0221.428       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132309;0221.433       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132315;0312.067       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:05:46;15:35:23
;;;1132321;0314.129       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:07:37;16:02:25
;;;1132327;0317.248       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132333;0321.435       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:23;16:10:06
;;;1132339;0321.438       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:56;16:40:19
;;;1132345;0418.318       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:43:10;16:03:57
;;;1132351;0421.444       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:37:23;17:28:36
;;;1132357;0421.447       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:48:55;16:04:09
;;;1132363;0520.382       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:35:09;16:03:49
;;;1132369;0521.445       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;09:49:23;11:38:44
;;;1132375;0521.446       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;09:31:27;14:43:05
;;;1132381;0521.448       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132387;0620.387       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:13:04;16:03:04
;;;1132393;0720.388       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:02:38;16:03:58
;;;1132399;0818.326       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:10:40;16:14:43
;;;1132405;0820.396       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:44:20;16:03:56
;;;1132411;0916.222       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:31;16:03:39
;;;1132417;0918.334       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:47:41;11:20:02
;;;1132423;0919.358       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:36:19;16:03:22
;;;1132429;1013.115       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:35;16:08:55
;;;1132435;1018.337       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132441;1019.360       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132447;1019.362       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:35:04;15:33:17
;;;1132453;1019.371       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:24:05;16:03:29
;;;1132459;1115.185       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132465;1118.338       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132471;1119.373       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132477;1120.413       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:27:26;16:06:02
;;;1132483;1217.292       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:57:54;16:10:12
;;;1132489;1219.374       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132495;1220.417       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:58;16:09:18
;;;1132501;1220.421       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1133214;0318.308       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:10:20;20:36:30
;;;1133219;0418.315       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:25:53;20:20:34
;;;1132507;0112.002       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132508;0118.299       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:27:09;09:38:01
;;;1132509;0118.300       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132510;0119.340       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132511;0120.378       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132512;0121.425       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132513;0121.426       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132514;0214.123       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132515;0214.127       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:55:51;07:55:52
;;;1132516;0219.344       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132517;0221.428       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132518;0221.433       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132519;0312.067       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132520;0314.129       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:07;07:51:55
;;;1132521;0317.248       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132522;0321.435       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:34:43;07:34:44
;;;1132523;0321.438       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132524;0418.318       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132525;0421.444       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132526;0421.447       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132527;0520.382       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:23:18;07:26:30
;;;1132528;0521.445       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:51:49;12:08:25
;;;1132529;0521.446       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:31:00;12:22:54
;;;1132530;0521.448       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132531;0620.387       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:39:53;07:39:54
;;;1132532;0720.388       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:31:10;09:03:19
;;;1132533;0818.326       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132534;0820.396       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132535;0916.222       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:59:06;07:59:06
;;;1132536;0918.334       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132537;0919.358       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132538;1013.115       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132539;1018.337       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132540;1019.360       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132541;1019.362       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132542;1019.371       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132543;1115.185       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132544;1118.338       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132545;1119.373       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132546;1120.413       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132547;1217.292       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:59:13;07:59:17
;;;1132548;1219.374       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132549;1220.417       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132550;1220.421       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132551;0112.001       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132552;0112.001       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1132553;0112.001       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132554;0112.001       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132556;0112.001       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132557;0112.005       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:32:08;16:19:41
;;;1132558;0112.005       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:32:14;13:02:05
;;;1132559;0112.005       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:37:57;16:24:02
;;;1132560;0112.005       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:32:33;16:29:19
;;;1132561;0112.005       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:25:22;13:02:44
;;;1132562;0112.005       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:35:53;07:37:48
;;;1132563;0112.007       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:24:44;16:16:33
;;;1132564;0112.007       ;2021-05-08;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:21:59;13:55:31
;;;1132565;0112.007       ;2021-05-10;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:23:00;16:01:35
;;;1132566;0112.007       ;2021-05-11;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:23:36;16:38:20
;;;1132567;0112.007       ;2021-05-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:16:32;13:03:35
;;;1132568;0112.007       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:19:40;09:10:06
;;;1132569;0112.060       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:03;16:20:18
;;;1132570;0112.060       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:48:10;13:02:28
;;;1132571;0112.060       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:22;17:02:47
;;;1132572;0112.060       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:41:12;16:30:37
;;;1132573;0112.060       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:36:18;13:02:03
;;;1132574;0112.060       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:06;07:55:08
;;;1132575;0220.380       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:04:35;07:04:37
;;;1132576;0220.380       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;06:14:52;14:29:47
;;;1132577;0220.380       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:01:31;19:03:28
;;;1132578;0220.380       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:04:08;17:55:47
;;;1132579;0220.380       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:08:49;13:02:30
;;;1132580;0220.380       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:04:21;07:23:59
;;;1132581;0312.066       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;15:20:20;15:20:31
;;;1132583;0312.066       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:01:35;16:01:45
;;;1132584;0312.066       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:04:03;16:04:15
;;;1132585;0312.066       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;12:50:17;12:50:19
;;;1132587;0321.436       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:11:18;15:26:12
;;;1132588;0321.436       ;2021-05-08;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1132589;0321.436       ;2021-05-10;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132590;0321.436       ;2021-05-11;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132591;0321.436       ;2021-05-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132592;0321.436       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132593;0321.437       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:31:11;16:03:28
;;;1132594;0321.437       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:48:30;13:02:15
;;;1132595;0321.437       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:48:32;16:06:44
;;;1132596;0321.437       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:26;16:04:31
;;;1132597;0321.437       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:42:40;13:02:08
;;;1132598;0321.437       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:34:56;07:37:34
;;;1132599;0321.439       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:21;16:14:27
;;;1132600;0321.439       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:48:33;13:05:28
;;;1132601;0321.439       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:48:56;16:07:57
;;;1132602;0321.439       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:48:34;16:01:54
;;;1132603;0321.439       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:42:30;13:01:29
;;;1132604;0321.439       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:45:32;07:48:11
;;;1132605;0420.381       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:27:13;15:07:27
;;;1132606;0420.381       ;2021-05-08;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:24:35;14:21:12
;;;1132607;0420.381       ;2021-05-10;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:25:00;16:15:21
;;;1132608;0420.381       ;2021-05-11;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:27:46;16:13:46
;;;1132609;0420.381       ;2021-05-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:19:17;13:04:33
;;;1132610;0420.381       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:22:54;12:29:21
;;;1132611;0512.070       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:39:58;16:15:08
;;;1132612;0512.070       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:32:55;13:06:43
;;;1132613;0512.070       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:30:02;16:03:57
;;;1132614;0512.070       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:14;16:07:23
;;;1132615;0512.070       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:42:02;13:02:34
;;;1132616;0512.070       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:37:21;07:37:21
;;;1132617;0512.071       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:57:47;16:12:01
;;;1132618;0512.071       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:46:48;13:31:38
;;;1132619;0512.071       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:11:49;16:13:12
;;;1132620;0512.071       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:05:38;16:24:14
;;;1132621;0512.071       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:42:05;13:04:45
;;;1132622;0512.071       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:55:11;07:55:14
;;;1132623;0520.385       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:50:00;16:33:58
;;;1132624;0520.385       ;2021-05-08;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:30:46;13:11:14
;;;1132625;0520.385       ;2021-05-10;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:22:02;16:13:48
;;;1132626;0520.385       ;2021-05-11;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:17:56;10:38:29
;;;1132627;0520.385       ;2021-05-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;13:04:00;13:04:00
;;;1132628;0520.385       ;2021-05-17;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132629;0615.171       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:57;16:50:57
;;;1132630;0615.171       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:53:14;13:02:34
;;;1132631;0615.171       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:52;16:27:36
;;;1132632;0615.171       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:10;16:13:52
;;;1132633;0615.171       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:22;13:03:30
;;;1132634;0615.171       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:25;07:59:28
;;;1132635;0716.216       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:32:01;16:36:21
;;;1132636;0716.216       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:32:53;13:21:30
;;;1132637;0716.216       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:19;16:06:39
;;;1132638;0716.216       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:24;16:04:40
;;;1132639;0716.216       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:33:34;13:06:02
;;;1132640;0716.216       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:36:44;07:36:44
;;;1132641;0720.392       ;2021-05-07;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:02:18;14:38:40
;;;1132642;0720.392       ;2021-05-08;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1132643;0720.392       ;2021-05-10;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1132644;0720.392       ;2021-05-11;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:12:27;14:39:51
;;;1132645;0720.392       ;2021-05-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:35:55;09:36:18
;;;1132647;0819.357       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:47;16:17:19
;;;1132648;0819.357       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:48:34;13:02:55
;;;1132649;0819.357       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:39;17:01:50
;;;1132650;0819.357       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:14;16:11:42
;;;1132651;0819.357       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:43:06;13:02:57
;;;1132652;0819.357       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:01;07:53:32
;;;1132653;0820.394       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:46;16:14:55
;;;1132654;0820.394       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:48:28;13:02:44
;;;1132655;0820.394       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:50;16:08:40
;;;1132656;0820.394       ;2021-05-11;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:18;16:04:17
;;;1132657;0820.394       ;2021-05-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:43:12;13:03:04
;;;1132658;0820.394       ;2021-05-17;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:09;07:53:25
;;;1132659;0917.272       ;2021-05-07;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:56:27;16:02:50
;;;1132660;0917.272       ;2021-05-08;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:57:46;13:02:22
;;;1132661;0917.272       ;2021-05-10;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:09:43;16:06:10
